0,38,47,1,1,1,D2, 
1,38,47,1,1,1,D2, 
2,38,47,1,1,1,D2, 
3,38,47,1,1,2,D2, 
3,60,60,3,0,2,C4, 
3,66,63,3,0,2,F#4,Y
3,69,65,3,0,2,A4, 
4,38,47,1,1,2,D2, 
5,38,47,1,1,2,D2, 
6,38,47,1,1,3,D2, 
6,59,59,5,0,3,B3, 
6,62,61,5,0,3,D4, 
6,69,65,1,0,3,A4, 
7,38,47,1,1,3,D2, 
7,67,64,4,0,3,G4, 
8,38,47,1,1,3,D2, 
9,38,47,1,1,4,D2, 
10,38,47,1,1,4,D2, 
11,38,47,1,1,4,D2, 
11,55,57,1,0,4,G3, 
11,59,59,1,0,4,B3, 
11,66,63,0.5,0,4,F#4,Y
11.5,64,62,0.5,0,4,E4, 
12,38,47,1,1,5,D2, 
12,52,55,3,1,5,E3, 
12,55,57,3,0,5,G3, 
12,62,61,2,0,5,D4, 
13,38,47,1,1,5,D2, 
14,38,47,1,1,5,D2, 
14,61,60,1,0,5,C#4,Y
15,38,47,1,1,6,D2, 
15,49,53,3,1,6,C#3,Y
15,55,57,3,0,6,G3, 
15,59,59,2,0,6,B3, 
16,38,47,1,1,6,D2, 
17,38,47,1,1,6,D2, 
17,57,58,1,0,6,A3, 
18,38,47,1,1,7,D2, 
18,50,54,3,1,7,D3, 
18,54,56,3,0,7,F#3,Y
18,57,58,3,0,7,A3, 
19,38,47,1,1,7,D2, 
20,38,47,1,1,7,D2, 
21,38,47,1,1,8,D2, 
21,42,49,3,1,8,F#2,Y
21,57,58,3,0,8,A3, 
21,62,61,3,0,8,D4, 
22,38,47,1,1,8,D2, 
23,38,47,1,1,8,D2, 
24,38,47,1,1,9,D2, 
24,45,51,3,1,9,A2, 
24,61,60,2,0,9,C#4,Y
24,64,62,2,0,9,E4, 
25,38,47,1,1,9,D2, 
26,38,47,1,1,9,D2, 
26,62,61,0.5,0,9,D4, 
26,66,63,0.5,0,9,F#4,Y
26.5,64,62,0.5,0,9,E4, 
26.5,67,64,0.5,0,9,G4, 
27,38,47,1,1,10,D2, 
27,50,54,1,1,10,D3, 
27,62,61,1,0,10,D4, 
27,66,63,1,0,10,F#4,Y
28,50,54,1,1,10,D3, 
29,50,54,1,1,10,D3, 
30,50,54,1,1,11,D3, 
30,62,61,3,1,11,D4, 
