-0.5,57,58,0.25,1,0,A3, 
-0.5,69,65,0.25,0,0,A4, 
-0.5,81,72,0.25,0,0,A5, 
0,52,55,0.5,1,1,E3, 
0,64,62,0.5,0,1,E4, 
0,76,69,0.5,0,1,E5, 
1.5,52,55,0.125,1,1,E3, 
1.5,64,62,0.125,0,1,E4, 
1.625,50,54,0.125,1,1,D3, 
1.625,62,61,0.125,0,1,D4, 
1.75,49,53,0.125,1,1,C#3,Y
1.75,61,60,0.125,0,1,C#4,Y
1.875,47,52,0.125,1,1,B2, 
1.875,59,59,0.125,0,1,B3, 
2,45,51,1,1,2,A2, 
2,57,58,1,0,2,A3, 
3.5,57,58,0.25,1,2,A3, 
3.5,69,65,0.25,0,2,A4, 
3.5,81,72,0.25,0,2,A5, 
4,54,56,0.5,1,3,F#3,Y
4,66,63,0.5,0,3,F#4,Y
4,78,70,0.5,0,3,F#5,Y
5.5,54,56,0.125,1,3,F#3,Y
5.5,66,63,0.125,0,3,F#4,Y
5.625,52,55,0.125,1,3,E3, 
5.625,64,62,0.125,0,3,E4, 
5.75,50,54,0.125,1,3,D3, 
5.75,62,61,0.125,0,3,D4, 
5.875,49,53,0.125,1,3,C#3,Y
5.875,61,60,0.125,0,3,C#4,Y
6,47,52,1,1,4,B2, 
6,59,59,1,0,4,B3, 
7.5,62,61,0.25,1,4,D4, 
7.5,74,68,0.25,0,4,D5, 
7.5,86,75,0.25,0,4,D6, 
8,59,59,0.5,1,5,B3, 
8,71,66,0.5,0,5,B4, 
8,83,73,0.5,0,5,B5, 
9,56,57,0.5,1,5,G#3,Y
9,68,64,0.5,0,5,G#4,Y
9,80,71,0.5,0,5,G#5,Y
10,52,55,0.5,1,6,E3, 
10,64,62,0.5,0,6,E4, 
10,76,69,0.5,0,6,E5, 
11,50,54,0.5,1,6,D3, 
11,62,61,0.5,0,6,D4, 
11,74,68,0.5,0,6,D5, 
12,47,52,0.5,1,7,B2, 
12,59,59,0.5,0,7,B3, 
12,71,66,0.5,0,7,B4, 
13,44,50,0.5,1,7,G#2,Y
13,56,57,0.5,0,7,G#3,Y
13,68,64,0.5,0,7,G#4,Y
14,40,48,0.5,1,8,E2, 
14,52,55,0.5,0,8,E3, 
14,64,62,0.5,0,8,E4, 
15.5,57,58,0.166666667,0,8,A3, 
15.66666667,61,60,0.166666667,0,8,C#4,Y
15.825,64,62,0.166666667,0,8,E4, 
16,45,51,1,1,9,A2, 
16,49,53,1,1,9,C#3,Y
16,52,55,1,1,9,E3, 
16,57,58,1,1,9,A3, 
16,69,65,0.25,0,9,A4, 
16.5,71,66,0.25,0,9,B4, 
17,73,67,0.25,0,9,C#5,Y
17.5,74,68,0.25,0,9,D5, 
18,76,69,0.25,0,10,E5, 
18.5,78,70,0.25,0,10,F#5,Y
19,80,71,0.25,0,10,G#5,Y
19.5,81,72,0.25,0,10,A5, 
20,76,69,1.5,0,11,E5, 
20.5,52,55,0.5,1,11,E3, 
20.5,68,64,0.5,0,11,G#4,Y
21,54,56,0.5,1,11,F#3,Y
21,69,65,0.5,0,11,A4, 
21.5,56,57,0.5,1,11,G#3,Y
21.5,71,66,0.5,0,11,B4, 
21.5,74,68,0.5,0,11,D5, 
22,57,58,0.5,1,12,A3, 
22,64,62,0.5,0,12,E4, 
22,73,67,0.5,0,12,C#5,Y
22.5,45,51,0.5,1,12,A2, 
23,49,53,0.5,1,12,C#3,Y
23.5,50,54,0.5,1,12,D3, 
24,52,55,1.5,1,13,E3, 
24.5,56,57,0.5,0,13,G#3,Y
24.5,64,62,0.5,0,13,E4, 
25,57,58,0.5,0,13,A3, 
25,66,63,0.5,0,13,F#4,Y
25.5,50,54,0.5,1,13,D3, 
25.5,59,59,0.5,0,13,B3, 
25.5,68,64,0.5,0,13,G#4,Y
26,49,53,0.5,1,14,C#3,Y
26,61,60,0.5,0,14,C#4,Y
26,69,65,0.5,0,14,A4, 
26.5,52,55,0.5,1,14,E3, 
26.5,64,62,0.5,0,14,E4, 
27,49,53,0.5,1,14,C#3,Y
27,69,65,0.5,0,14,A4, 
27.5,45,51,0.5,1,14,A2, 
27.5,73,67,0.5,0,14,C#5,Y
28,44,50,0.5,1,15,G#2,Y
28,71,66,0.5,0,15,B4, 
28,76,69,1.5,0,15,E5, 
28.5,40,48,0.5,1,15,E2, 
28.5,68,64,0.5,0,15,G#4,Y
29,42,49,0.5,1,15,F#2,Y
29,69,65,0.5,0,15,A4, 
29.5,44,50,0.5,1,15,G#2,Y
29.5,71,66,0.5,0,15,B4, 
29.5,74,68,0.5,0,15,D5, 
30,45,51,0.5,1,16,A2, 
30,64,62,1.5,0,16,E4, 
30,73,67,0.5,0,16,C#5,Y
30.5,44,50,0.5,1,16,G#2,Y
30.5,71,66,0.5,0,16,B4, 
31,42,49,0.5,1,16,F#2,Y
31,69,65,0.5,0,16,A4, 
31.5,47,52,0.5,1,16,B2, 
31.5,63,61,0.5,0,16,D#4,Y
31.5,71,66,0.5,0,16,B4, 
32,40,48,2,1,17,E2, 
32,52,55,0.5,1,17,E3, 
32,59,59,1,0,17,B3, 
32,68,64,0.5,0,17,G#4,Y
32.5,47,52,0.5,1,17,B2, 
32.5,64,62,0.5,0,17,E4, 
33,54,56,0.5,1,17,F#3,Y
33,57,58,1,0,17,A3, 
33,63,61,1,0,17,D#4,Y
33,69,65,0.5,0,17,A4, 
33.5,47,52,0.5,1,17,B2, 
33.5,71,66,0.5,0,17,B4, 
34,40,48,2,1,18,E2, 
34,52,55,0.5,1,18,E3, 
34,59,59,1,0,18,B3, 
34,68,64,0.5,0,18,G#4,Y
34.5,47,52,0.5,1,18,B2, 
34.5,64,62,0.5,0,18,E4, 
35,54,56,0.5,1,18,F#3,Y
35,57,58,1,0,18,A3, 
35,63,61,1,0,18,D#4,Y
35,69,65,0.5,0,18,A4, 
35.5,47,52,0.5,1,18,B2, 
35.5,71,66,0.5,0,18,B4, 
36,40,48,1,1,19,E2, 
36,52,55,1,1,19,E3, 
36,59,59,1,0,19,B3, 
36,64,62,1,0,19,E4, 
36,68,64,1,0,19,G#4,Y
37,40,48,1,1,19,E2, 
37,56,57,1,0,19,G#3,Y
37,59,59,1,0,19,B3, 
37,64,62,1,0,19,E4, 
38,40,48,1,1,20,E2, 
38,56,57,1,0,20,G#3,Y
38,59,59,1,0,20,B3, 
38,64,62,1,0,20,E4, 
39.5,57,58,0.25,1,20,A3, 
39.5,69,65,0.25,0,20,A4, 
39.5,81,72,0.25,0,20,A5, 
40,52,55,0.5,1,21,E3, 
40,64,62,0.5,0,21,E4, 
40,76,69,0.5,0,21,E5, 
41.5,52,55,0.125,1,21,E3, 
41.5,64,62,0.125,0,21,E4, 
41.625,50,54,0.125,1,21,D3, 
41.625,62,61,0.125,0,21,D4, 
41.75,49,53,0.125,1,21,C#3,Y
41.75,61,60,0.125,0,21,C#4,Y
41.875,47,52,0.125,1,21,B2, 
41.875,59,59,0.125,0,21,B3, 
42,45,51,1,1,22,A2, 
42,57,58,1,0,22,A3, 
43.5,33,44,0.166666667,1,22,A1, 
43.66666667,37,46,0.166666667,1,22,C#2,Y
43.83333333,40,48,0.166666667,1,22,E2, 
44,45,51,0.25,1,23,A2, 
44.5,47,52,0.25,1,23,B2, 
45,49,53,0.25,1,23,C#3,Y
45.5,50,54,0.25,1,23,D3, 
46,52,55,0.25,1,24,E3, 
46.5,54,56,0.25,1,24,F#3,Y
47,56,57,0.25,1,24,G#3,Y
47.5,57,58,0.25,1,24,A3, 
48,52,55,1.5,1,25,E3, 
48.5,56,57,0.5,0,25,G#3,Y
48.5,64,62,0.5,0,25,E4, 
49,57,58,0.5,0,25,A3, 
49,66,63,0.5,0,25,F#4,Y
49.5,50,54,0.5,1,25,D3, 
49.5,59,59,0.5,0,25,B3, 
49.5,68,64,0.5,0,25,G#4,Y
50,49,53,0.5,1,26,C#3,Y
50,61,60,0.5,0,26,C#4,Y
50,69,65,0.5,0,26,A4, 
50.5,52,55,0.5,1,26,E3, 
50.5,64,62,0.5,0,26,E4, 
51,49,53,0.5,1,26,C#3,Y
51,69,65,0.5,0,26,A4, 
51.5,45,51,0.5,1,26,A2, 
51.5,73,67,0.5,0,26,C#5,Y
52,44,50,0.5,1,27,G#2,Y
52,71,66,0.5,0,27,B4, 
52,76,69,1.5,0,27,E5, 
52.5,52,55,0.5,1,27,E3, 
52.5,68,64,0.5,0,27,G#4,Y
53,54,56,0.5,1,27,F#3,Y
53,69,65,0.5,0,27,A4, 
53.5,56,57,0.5,1,27,G#3,Y
53.5,71,66,0.5,0,27,B4, 
53.5,74,68,0.5,0,27,D5, 
54,57,58,0.5,1,28,A3, 
54,64,62,1,0,28,E4, 
54,73,67,1,0,28,C#5,Y
54.5,52,55,0.5,1,28,E3, 
55,57,58,0.5,1,28,A3, 
55.5,61,60,0.5,1,28,C#4,Y
56,64,62,1.5,1,29,E4, 
56.5,68,64,0.5,0,29,G#4,Y
56.5,76,69,0.5,0,29,E5, 
57,69,65,0.5,0,29,A4, 
57,78,70,0.5,0,29,F#5,Y
57.5,62,61,0.5,1,29,D4, 
57.5,71,66,0.5,0,29,B4, 
57.5,80,71,0.5,0,29,G#5,Y
58,61,60,0.5,1,30,C#4,Y
58,73,67,0.5,0,30,C#5,Y
58,81,72,0.5,0,30,A5, 
58.5,56,57,0.5,1,30,G#3,Y
58.5,76,69,1,0,30,E5, 
58.5,83,73,0.5,0,30,B5, 
59,57,58,0.5,1,30,A3, 
59,85,74,0.5,0,30,C#6,Y
59.5,54,56,0.5,1,30,F#3,Y
59.5,81,72,0.5,0,30,A5, 
59.5,86,75,0.5,0,30,D6, 
60,52,55,0.5,1,31,E3, 
60,85,74,1,0,31,C#6,Y
60,88,76,0.5,0,31,E6, 
61,40,48,0.5,1,31,E2, 
61,71,66,1,0,31,B4, 
61,74,68,1,0,31,D5, 
61,76,69,0.5,0,31,E5, 
61,80,71,0.5,0,31,G#5,Y
62,45,51,0.166666667,1,32,A2, 
