0,39,48,0.5,1,1,D#2,Y
0,58,59,3,0,1,A#3,Y
0,63,62,3,0,1,D#4,Y
0,67,64,3,0,1,G4, 
0.5,51,55,0.5,1,1,D#3,Y
1,51,55,0.5,1,1,D#3,Y
1.5,51,55,0.5,1,1,D#3,Y
2,51,55,0.5,1,1,D#3,Y
2.5,51,55,0.5,1,1,D#3,Y
3,51,55,0.5,1,2,D#3,Y
3,55,57,1,0,2,G3, 
3,58,59,1,0,2,A#3,Y
3,63,62,1,0,2,D#4,Y
3.5,51,55,0.5,1,2,D#3,Y
4,51,55,0.5,1,2,D#3,Y
4.5,51,55,0.5,1,2,D#3,Y
5,51,55,0.5,1,2,D#3,Y
5.5,51,55,0.5,1,2,D#3,Y
6,39,48,0.5,1,3,D#2,Y
6,58,59,3,0,3,A#3,Y
6,63,62,3,0,3,D#4,Y
6,67,64,3,0,3,G4, 
6,70,66,3,0,3,A#4,Y
6.5,51,55,0.5,1,3,D#3,Y
7,51,55,0.5,1,3,D#3,Y
7.5,51,55,0.5,1,3,D#3,Y
8,51,55,0.5,1,3,D#3,Y
8.5,51,55,0.5,1,3,D#3,Y
9,51,55,0.5,1,4,D#3,Y
9,55,57,1,0,4,G3, 
9,58,59,1,0,4,A#3,Y
9,63,62,1,0,4,D#4,Y
9,67,64,1,0,4,G4, 
9.5,51,55,0.5,1,4,D#3,Y
10,51,55,0.5,1,4,D#3,Y
10.5,51,55,0.5,1,4,D#3,Y
11,51,55,0.5,1,4,D#3,Y
11.5,51,55,0.5,1,4,D#3,Y
11.5,70,66,0.5,0,4,A#4,Y
12,51,55,1.5,1,5,D#3,Y
12,55,57,1.5,1,5,G3, 
12,63,62,3,1,5,D#4,Y
12,75,69,0.5,0,5,D#5,Y
12.5,74,68,0.5,0,5,D5, 
13,77,70,0.5,0,5,F5, 
13.5,53,56,1.5,1,5,F3, 
13.5,56,58,1.5,1,5,G#3,Y
13.5,75,69,0.5,0,5,D#5,Y
14,74,68,0.5,0,5,D5, 
14.5,77,70,0.5,0,5,F5, 
15,55,57,1,1,6,G3, 
15,58,59,1,1,6,A#3,Y
15,75,69,0.5,0,6,D#5,Y
15.5,74,68,0.5,0,6,D5, 
16,77,70,0.5,0,6,F5, 
16.5,75,69,0.5,0,6,D#5,Y
17,74,68,0.5,0,6,D5, 
17.5,72,67,0.5,0,6,C5, 
18,58,59,1.5,1,7,A#3,Y
18,62,61,1.5,1,7,D4, 
18,70,66,3,1,7,A#4,Y
18,80,72,0.5,0,7,G#5,Y
18.5,79,71,0.5,0,7,G5, 
19,82,73,0.5,0,7,A#5,Y
19.5,60,60,1.5,1,7,C4, 
19.5,63,62,1.5,1,7,D#4,Y
19.5,80,72,0.5,0,7,G#5,Y
20,79,71,0.5,0,7,G5, 
20.5,82,73,0.5,0,7,A#5,Y
21,62,61,1,1,8,D4, 
21,65,63,1,1,8,F4, 
21,80,72,0.5,0,8,G#5,Y
21.5,79,71,0.5,0,8,G5, 
22,82,73,0.5,0,8,A#5,Y
22.5,80,72,0.5,0,8,G#5,Y
23,79,71,0.5,0,8,G5, 
23.5,77,70,0.5,0,8,F5, 
24,63,62,1.5,1,9,D#4,Y
24,67,64,1.5,1,9,G4, 
24,75,69,3,1,9,D#5,Y
24,87,76,0.5,0,9,D#6,Y
24.5,86,75,0.5,0,9,D6, 
25,89,77,0.5,0,9,F6, 
25.5,65,63,1.5,1,9,F4, 
25.5,68,65,1.5,1,9,G#4,Y
25.5,87,76,0.5,0,9,D#6,Y
26,86,75,0.5,0,9,D6, 
26.5,89,77,0.5,0,9,F6, 
27,67,64,1.5,1,10,G4, 
27,70,66,1.5,1,10,A#4,Y
27,87,76,0.5,0,10,D#6,Y
27.5,86,75,0.5,0,10,D6, 
28,89,77,0.5,0,10,F6, 
28.5,67,64,1.5,1,10,G4, 
28.5,70,66,1.5,1,10,A#4,Y
28.5,73,68,1.5,1,10,C#5,Y
28.5,75,69,1.5,1,10,D#5,Y
28.5,87,76,0.5,0,10,D#6,Y
29,85,75,0.5,0,10,C#6,Y
29.5,84,74,0.5,0,10,C6, 
30,68,65,1,1,11,G#4,Y
30,72,67,1,1,11,C5, 
30,83,73,0.5,0,11,B5, 
30.5,84,74,0.5,0,11,C6, 
31,82,73,0.5,0,11,A#5,Y
31.5,80,72,0.5,0,11,G#5,Y
32,79,71,0.5,0,11,G5, 
32.5,77,70,0.5,0,11,F5, 
