0,30,42,2,1,1
0,42,49,2,1,1
0,58,58,1,0,1
0,61,60,1,0,1
1,58,58,0.75,0,1
1,61,60,0.75,0,1
1,66,63,0.75,0,1
1.75,59,59,0.25,0,1
1.75,65,62,0.25,0,1
1.75,68,64,0.25,0,1
2,30,42,2,1,2
2,42,49,2,1,2
2,59,59,1,0,2
2,65,62,1,0,2
2,68,64,1,0,2
3,61,60,0.5,0,2
3,66,63,0.5,0,2
3,70,65,0.5,0,2
3.5,61,60,0.5,0,2
3.5,64,62,0.5,0,2
3.5,70,65,0.5,0,2
4,30,42,2,1,3
4,42,49,2,1,3
4,63,61,1,0,3
4,66,63,1,0,3
4,71,66,1,0,3
5,65,62,1,0,3
5,68,64,1,0,3
5,75,68,0.75,0,3
5.75,73,67,0.25,0,3
6,30,42,1,1,4
6,42,49,1,1,4
6,66,63,0.5,0,4
6,71,66,0.125,0,4
6.125,70,65,0.125,0,4
6.25,75,68,0.125,0,4
6.375,73,67,0.125,0,4
6.5,73,67,0.5,0,4
7,70,65,0.75,0,0
7.75,71,66,0.125,0,0
8,42,49,0.5,1,5
8,73,67,1,0,5
8.5,54,56,0.5,1,5
9,58,58,0.5,1,5
9,61,60,1,0,5
9,66,63,1,0,5
9.5,54,56,0.5,1,5
10,59,59,0.5,1,5
10,61,60,1,0,5
10,65,62,1,0,5
10.5,54,56,0.5,1,5
11,58,58,0.5,1,5
11,61,60,1,0,5
11,66,63,1,0,5
11.5,54,56,0.5,1,5
12,56,57,0.5,1,6
12,59,59,3,0,6
12,61,60,3,0,6
12,65,62,3,0,6
12,71,66,3,0,6
12.5,49,53,0.5,1,6
13,56,57,0.5,1,6
13.5,49,53,0.5,1,6
14,56,57,0.5,1,6
14.5,49,53,0.5,1,6
15,53,55,0.5,1,6
15,56,57,1,0,6
15,61,60,1,0,6
15,68,64,1,0,6
15.5,49,53,0.5,1,6
16,42,49,0.5,1,7
16,42,49,3,1,7
16,58,58,1,0,7
16,61,60,1,0,7
16,70,65,1,0,7
16.5,54,56,0.5,1,7
17,47,52,0.5,1,7
17,63,61,1,0,7
17,75,68,1,0,7
17.5,54,56,0.5,1,7
18,46,51,0.5,1,7
18,61,60,1,0,7
18,73,67,1,0,7
18.5,54,56,0.5,1,7
19,42,49,1,1,7
19,51,54,0.5,1,7
19,66,63,1,0,7
19,78,70,1,0,7
19.5,54,56,0.5,1,7
20,42,49,1,1,8
20,49,53,0.5,1,8
20,65,62,1,0,8
20,77,69,1,0,8
20.5,54,56,0.5,1,8
21,42,49,1,1,8
21,47,52,0.5,1,8
21,63,61,1,0,8
21,75,68,1,0,8
21.5,54,56,0.5,1,8
22,42,49,1,1,8
22,46,51,0.5,1,8
22,61,60,1,0,8
22,73,67,1,0,8
22.5,54,56,0.5,1,8
23,70,65,0.25,0,8
23.25,71,66,0.25,0,8
23.5,70,65,0.25,0,8
23.75,66,63,0.25,0,8
24,71,66,0.25,0,9
24.25,73,67,0.25,0,9
24.5,71,66,0.25,0,9
24.75,68,64,0.25,0,9
25,49,53,0.25,1,9
25,65,62,1,0,9
25.25,53,55,0.25,1,9
25.5,56,57,0.25,1,9
25.75,59,59,0.25,1,9
26,49,53,1,1,9
27,71,66,0.25,0,9
27.25,73,67,0.25,0,9
27.5,71,66,0.25,0,9
27.75,68,64,0.25,0,9
28,73,67,0.25,0,10
28.25,75,68,0.25,0,10
28.5,73,67,0.25,0,10
28.75,70,65,0.25,0,10
29,46,51,0.25,1,10
29,66,63,1,0,10
29.25,49,53,0.25,1,10
29.5,54,56,0.25,1,10
29.75,58,58,0.25,1,10
30,46,51,1,1,10
31,42,49,0.333333333,1,10
31,78,70,0.333333333,0,10
31.33333333,44,50,0.333333333,1,10
31.33333333,77,69,0.333333333,0,10
31.66666667,46,51,0.333333333,1,10
31.66666667,75,68,0.333333333,0,10
32,47,52,2,1,11
32,73,67,0.333333333,0,11
32.33333333,71,66,0.333333333,0,11
32.66666667,70,65,0.333333333,0,11
33,68,64,0.333333333,0,11
33.33333333,66,63,0.333333333,0,11
33.66666667,65,62,0.333333333,0,11
34,49,53,1,1,11
34,49,53,2,1,11
34,63,61,0.333333333,0,11
34.33333333,61,60,0.333333333,0,11
34.66666667,60,59,0.333333333,0,11
35,59,59,1,1,11
35,61,60,0.333333333,0,11
35.33333333,63,61,0.333333333,0,11
35.66666667,65,62,0.333333333,0,11
36,54,56,1,1,12
36,58,58,1,1,12
36,61,60,1,0,12
36,66,63,1,0,12
37,49,53,1,1,12
37,56,57,1,1,12
37,61,60,1,0,12
37,65,62,1,0,12
37,68,64,1,0,12
38,42,49,1,1,12
38,54,56,1,1,12
38,61,60,1,0,12
38,66,63,1,0,12
38,70,65,1,0,12
40,54,56,1,1,13
40,58,58,1,1,13
40,61,60,1,0,13
40,66,63,1,0,13
40,70,65,1,0,13
42,47,52,1,1,13
42,51,54,1,1,13
42,56,57,1,1,13
42,63,61,1,0,13
42,68,64,1,0,13
42,71,66,1,0,13
44,49,53,1,1,14
44,61,60,1,0,14
44,65,62,1,0,14
44,68,64,1,0,14
45,42,49,1,1,14
45,61,60,1,0,14
45,66,63,1,0,14
45,70,65,1,0,14
46,37,46,1,1,14
46,61,60,1,0,14
46,68,64,1,0,14
46,71,66,1,0,14
48,53,55,1,1,15
48,56,57,1,1,15
48,59,59,1,1,15
48,61,60,1,0,15
48,68,64,1,0,15
48,71,66,1,0,15
50,49,53,1,1,15
50,53,55,1,1,15
50,56,57,1,1,15
50,59,59,1,1,15
50,61,60,1,0,15
50,65,62,1,0,15
50,68,64,1,0,15
50,73,67,1,0,15
52,54,56,1,1,16
52,58,58,1,1,16
52,61,60,1,0,16
52,66,63,1,0,16
52,70,65,1,0,16
53,73,67,0.25,0,16
53.25,75,68,0.25,0,16
53.5,73,67,0.25,0,16
53.75,70,65,0.25,0,16
54,78,70,3,0,16
55,66,63,1,1,16
55,70,65,1,1,16
56,68,64,3,1,17
56,71,66,3,1,17
57,77,69,0.75,0,17
57.75,78,70,0.25,0,17
58,80,71,1,0,17
59,68,64,1,1,17
59,71,66,1,1,17
59,77,69,1,0,17
60,68,64,3,1,18
60,70,65,2,1,18
60,74,67,0.25,0,18
60.25,83,73,0.25,0,18
60.5,82,72,0.25,0,18
60.75,74,67,0.25,0,18
61,74,67,0.25,0,18
61.25,83,73,0.25,0,18
61.5,82,72,0.25,0,18
61.75,74,67,0.25,0,18
62,74,67,0.25,0,18
62.25,83,73,0.25,0,18
62.5,82,72,0.25,0,18
62.75,74,67,0.25,0,18
63,58,58,1,1,18
63,65,62,1,1,18
63,68,64,1,1,18
63,74,67,0.25,0,18
63.25,83,73,0.25,0,18
63.5,82,72,0.25,0,18
63.75,74,67,0.25,0,18
64,58,58,1,1,19
64,63,61,1,1,19
64,66,63,1,1,19
64,75,68,0.25,0,19
64.25,83,73,0.25,0,19
64.5,82,72,0.25,0,19
64.75,75,68,0.25,0,19
65,56,57,1,1,19
65,62,60,1,1,19
65,65,62,1,1,19
65,77,69,0.25,0,19
65.25,83,73,0.25,0,19
65.5,82,72,0.25,0,19
65.75,77,69,0.25,0,19
66,54,56,1,1,19
66,58,58,1,1,19
66,63,61,1,1,19
66,78,70,0.25,0,19
66.25,83,73,0.25,0,19
66.5,82,72,0.25,0,19
66.75,78,70,0.25,0,19
67,54,56,1,1,19
67,58,58,1,1,19
67,63,61,1,1,19
67,87,75,0.25,0,19
67.25,82,72,0.25,0,19
67.5,78,70,0.25,0,19
67.75,75,68,0.25,0,19
68,54,56,1,1,20
68,57,57,1,1,20
68,63,61,1,1,20
68,84,73,0.25,0,20
68.25,78,70,0.25,0,20
68.5,75,68,0.25,0,20
68.75,84,73,0.25,0,20
69,54,56,1,1,20
69,56,57,1,1,20
69,63,61,1,1,20
69,87,75,0.25,0,20
69.25,78,70,0.25,0,20
69.5,75,68,0.25,0,20
69.75,85,74,0.25,0,20
70,54,56,1,1,20
70,57,57,1,1,20
70,63,61,1,1,20
70,84,73,0.25,0,20
70.25,78,70,0.25,0,20
70.5,75,68,0.25,0,20
70.75,84,73,0.25,0,20
71,54,56,1,1,20
71,56,57,1,1,20
71,63,61,1,1,20
71,87,75,0.25,0,20
71.25,78,70,0.25,0,20
71.5,75,68,0.25,0,20
71.75,85,74,0.25,0,20
72,54,56,1,1,21
72,57,57,1,1,21
72,63,61,1,1,21
72,84,73,0.25,0,21
72.25,78,70,0.25,0,21
72.5,75,68,0.25,0,21
72.75,84,73,0.25,0,21
73,54,56,1,1,21
73,56,57,1,1,21
73,63,61,1,1,21
73,87,75,0.25,0,21
73.25,78,70,0.25,0,21
73.5,75,68,0.25,0,21
73.75,87,75,0.25,0,21
74,80,71,0.25,0,21
74.25,78,70,0.25,0,21
74.5,75,68,0.25,0,21
74.75,80,71,0.25,0,21
75,54,56,1,1,21
75,58,58,1,1,21
75,63,61,1,1,21
75,82,72,0.25,0,21
75.25,78,70,0.25,0,21
75.5,75,68,0.25,0,21
75.75,82,72,0.25,0,21
76,54,56,1,1,22
76,57,57,1,1,22
76,63,61,1,1,22
76,84,73,0.25,0,22
76.25,78,70,0.25,0,22
76.5,75,68,0.25,0,22
76.75,84,73,0.25,0,22
77,54,56,1,1,22
77,56,57,1,1,22
77,63,61,1,1,22
77,87,75,0.25,0,22
77.25,78,70,0.25,0,22
77.5,75,68,0.25,0,22
77.75,85,74,0.25,0,22
78,54,56,1,1,22
78,57,57,1,1,22
78,63,61,1,1,22
78,84,73,0.25,0,22
78.25,78,70,0.25,0,22
78.5,75,68,0.25,0,22
78.75,84,73,0.25,0,22
79,54,56,1,1,22
79,56,57,1,1,22
79,63,61,1,1,22
79,87,75,0.25,0,22
79.25,78,70,0.25,0,22
79.5,75,68,0.25,0,22
79.75,85,74,0.25,0,22
80,54,56,1,1,23
80,57,57,1,1,23
80,63,61,1,1,23
80,84,73,0.25,0,23
80.25,78,70,0.25,0,23
80.5,75,68,0.25,0,23
80.75,84,73,0.25,0,23
81,54,56,1,1,23
81,56,57,1,1,23
81,63,61,1,1,23
81,87,75,0.25,0,23
81.25,78,70,0.25,0,23
81.5,75,68,0.25,0,23
81.75,87,75,0.25,0,23
82,80,71,0.25,0,23
82.25,78,70,0.25,0,23
82.5,75,68,0.25,0,23
82.75,80,71,0.25,0,23
83,54,56,1,1,23
83,58,58,1,1,23
83,63,61,1,1,23
83,82,72,0.25,0,23
83.25,78,70,0.25,0,23
83.5,75,68,0.25,0,23
83.75,82,72,0.25,0,23
84,54,56,1,1,24
84,56,57,1,1,24
84,63,61,1,1,24
84,84,73,0.25,0,24
84.25,80,71,0.25,0,24
84.5,75,68,0.25,0,24
84.75,84,73,0.25,0,24
85,53,55,1,1,24
85,56,57,1,1,24
85,61,60,1,1,24
85,85,74,0.25,0,24
85.25,80,71,0.25,0,24
85.5,73,67,0.25,0,24
85.75,85,74,0.25,0,24
86,53,55,1,1,24
86,56,57,1,1,24
86,61,60,1,1,24
86,85,74,0.25,0,24
86.25,80,71,0.25,0,24
86.5,73,67,0.25,0,24
86.75,85,74,0.25,0,24
87,53,55,1,1,24
87,56,57,1,1,24
87,61,60,1,1,24
87,85,74,0.25,0,24
87.25,80,71,0.25,0,24
87.5,73,67,0.25,0,24
87.75,85,74,0.25,0,24
88,52,55,1,1,25
88,55,57,1,1,25
88,61,60,1,1,25
88,85,74,0.25,0,25
88.25,79,70,0.25,0,25
88.5,73,67,0.25,0,25
88.75,85,74,0.25,0,25
89,52,55,1,1,25
89,55,57,1,1,25
89,61,60,1,1,25
89,85,74,0.25,0,25
89.25,79,70,0.25,0,25
89.5,73,67,0.25,0,25
89.75,85,74,0.25,0,25
90,52,55,1,1,25
90,55,57,1,1,25
90,61,60,1,1,25
90,85,74,0.25,0,25
90.25,79,70,0.25,0,25
90.5,73,67,0.25,0,25
90.75,85,74,0.25,0,25
91,52,55,1,1,25
91,55,57,1,1,25
91,61,60,1,1,25
91,85,74,0.25,0,25
91.25,79,70,0.25,0,25
91.5,73,67,0.25,0,25
91.75,85,74,0.25,0,25
92,45,51,1,1,26
92,49,53,1,1,26
92,52,55,1,1,26
92,55,57,1,1,26
92,85,74,0.25,0,26
92.25,79,70,0.25,0,26
92.5,73,67,0.25,0,26
92.75,85,74,0.25,0,26
93,45,51,1,1,26
93,49,53,1,1,26
93,52,55,1,1,26
93,55,57,1,1,26
93,85,74,0.25,0,26
93.25,79,70,0.25,0,26
93.5,73,67,0.25,0,26
93.75,85,74,0.25,0,26
94,45,51,1,1,26
94,49,53,1,1,26
94,52,55,1,1,26
94,55,57,1,1,26
94,85,74,0.25,0,26
94.25,79,70,0.25,0,26
94.5,73,67,0.25,0,26
94.75,85,74,0.25,0,26
95,45,51,1,1,26
95,49,53,1,1,26
95,52,55,1,1,26
95,55,57,1,1,26
95,85,74,0.25,0,26
95.25,79,70,0.25,0,26
95.5,73,67,0.25,0,26
95.75,85,74,0.25,0,26
96,56,57,4,1,27
96,63,61,4,1,27
96,85,74,0.25,0,27
96.25,78,70,0.25,0,27
96.5,73,67,0.25,0,27
96.75,85,74,0.25,0,27
97,85,74,0.25,0,27
97.25,78,70,0.25,0,27
97.5,73,67,0.25,0,27
97.75,85,74,0.25,0,27
98,84,73,0.25,0,27
98.25,78,70,0.25,0,27
98.5,72,66,0.25,0,27
98.75,84,73,0.25,0,27
99,84,73,0.25,0,27
99.25,78,70,0.25,0,27
99.5,72,66,0.25,0,27
99.75,84,73,0.25,0,27
100,49,53,1,1,28
100,61,60,1,1,28
100,73,67,1,0,28
100,77,69,1,0,28
100,85,74,1,0,28
102,61,60,0.333333333,1,28
102,77,69,0.333333333,0,28
102.3333333,63,61,0.333333333,1,28
102.3333333,73,67,0.333333333,0,28
102.6666667,65,62,0.333333333,1,28
102.6666667,68,64,0.333333333,0,28
103,66,63,0.333333333,1,28
103,70,65,0.333333333,0,28
103.3333333,61,60,0.333333333,1,28
103.3333333,73,67,0.333333333,0,28
103.6666667,66,63,0.333333333,1,28
